1,D,983.5956667,16.59159997,2.153927469,281.1573334,87.7819,285.1685457
2,D,1020.96755,73.62084996,0.775246914,375.0952333,53.20453333,274.7550628
3,D,871.30255,71.74223334,2.46412037,342.5199833,52.69626666,315.6651606
4,D,787.7305667,106.0824667,-8.29716821,317.89315,42.89711668,268.3023817
5,D,503.91585,145.7163834,-8.133950617,329.4965833,45.92983332,141.2886302
6,D,461.8371833,134.6491333,-1.183441358,243.8253667,34.21960001,126.8328169
7,D,588.0397167,108.9159834,-1.637345679,233.5752333,45.14961665,291.6101978
8,D,778.6781333,29.0767333,2.305648148,285.2976833,76.64123334,293.4660794
9,D,749.40105,25.3066,4.001728395,286.5652333,45.19040001,243.4681649
10,D,980.3721834,6.267766702,8.295516975,221.3325334,76.63841669,246.4256989
11,D,763.15725,77.65443334,-5.258719136,341.2502,59.73191668,226.4428466
12,D,632.12185,54.30955003,-2.779483025,298.98035,40.87403334,204.5341794
13,D,753.9665333,88.48095002,-8.086898148,412.4881834,61.95946667,230.8763261
14,D,649.9553333,110.7778333,-4.053858025,357.4225333,41.55383332,222.3155449
15,D,527.5644167,61.64478329,1.772091049,250.8783167,41.80983333,150.9050511
16,D,760.0708167,17.92998336,1.290694444,283.0042333,57.29548333,172.4569801
17,D,827.1278167,19.90845,-3.67412037,368.0979333,57.70545,225.8375464
18,D,1226.488483,114.1422833,-9.079359568,468.4883167,55.06721666,387.933663
19,D,992.00525,88.04701667,-6.795794753,537.1937666,46.04178333,284.0198093
20,D,544.7252167,140.6542333,-6.237060185,342.18695,65.17438334,132.4460648
21,D,541.4634666,154.4421001,-8.169598765,286.02885,48.27604999,236.2178985
22,D,630.8094667,104.0459833,-5.220408951,343.3005667,46.98185003,192.7744806
23,D,1174.409167,20.03154997,-6.245817901,439.4464833,69.90569999,301.2402971
24,D,709.6148167,135.9786,-3.769236111,348.0764167,50.7988,265.4161302
25,D,710.9686167,132.5433834,1.096234568,224.9717833,65.77960001,264.4143977
26,D,670.0738333,41.00468334,4.099158951,227.4946833,50.28103334,277.697065
27,D,394.9848667,87.93656665,-1.225871914,216.5742,34.53215,107.8798333
28,D,504.0355667,151.20495,0.779174383,270.2057333,40.9078,221.5471804
29,D,720.38635,38.34358337,-0.070509259,251.6409,45.89006666,328.8943132
30,D,601.31235,95.84463333,6.909359568,300.5352667,54.46448332,141.0591794
31,D,971.2181167,73.51796673,9.117237654,214.5536833,65.41883332,308.1333781
32,D,793.3609,53.88418333,4.728904321,193.89355,56.92408335,226.6734001
33,D,414.513,152.2928166,9.279405864,168.3215166,49.94283334,193.0255154
34,D,547.13875,3.975016723,6.913001543,241.4158833,48.88126668,118.1243316
35,D,433.7732333,53.76391667,-0.960362654,134.1046,39.70081667,196.4574134
36,D,606.2598833,12.07828334,0.35099537,222.9724833,47.14455001,199.2107478
37,D,412.6413,139.99745,2.424050926,265.5768833,49.06486666,103.7006978
38,D,492.07345,148.9219001,-5.350725309,207.6490667,69.43541665,159.8042136
39,D,1286.156317,6.591499927,-4.34029321,373.5791,53.27114999,318.609678
40,D,628.6294833,106.4737333,-2.009760802,272.6564167,37.58388335,268.4135152
41,D,566.58705,3.356666601,-12.19699846,293.4548333,45.70788333,96.57009757
42,D,794.6732833,40.9966167,-9.670748457,423.0586833,48.18183333,211.150627
43,D,756.6514333,111.3310833,-21.50409722,519.4945,48.53393334,139.0979759
44,D,1104.870117,162.1518,-20.47215278,564.62895,50.18558333,379.8194761
45,D,592.3485333,194.6871334,-4.16150463,546.9542833,47.75708332,64.95572958
46,D,1245.90155,32.24243336,1.667075617,524.4914333,58.77888333,330.3828253
47,D,749.6073,2.615033338,-2.695910494,306.6068167,43.8271,219.9835653
